"","gameID","sketchID","numBackground","numCausal","numFunctional","numSymbol","totalStrokes","propCausal","propFunctional","propSymbol","propBackground","_id","iterationName","stimulus","prolificID","studyID","sessionID","experiment_id","credit_token","recruitmentPlatform","rt","key_press","phase","condition","batch","trial_type","toy_id","sketch_nav","orig_gameID","trialNum","corr_inter","key_check","corr_roi","corr_key","corrAns","sketchName"
"151","1060-9cd5ea2c-d026-4f22-ae2c-cab6b26dac10","pulleys_1.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2",6,4,4,4,18,0.222222222222222,0.222222222222222,0.222222222222222,0.333333333333333,"60700de0fc33af4bc2f79a0e","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",2912.12499999892,"Push","intervention","explanatory","11","image-button-response","pulleys_1","data/run1/4032-8dfa87ba-2459-483b-a538-b02c05bbdab2_pulleys_1_explanatory.png","4032-8dfa87ba-2459-483b-a538-b02c05bbdab2",3,"Pull",NA,0,NA,0,"4032-8dfa87ba-2459-483b-a538-b02c05bbdab2"
"152","1060-9cd5ea2c-d026-4f22-ae2c-cab6b26dac10","levers_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1",0,3,2,8,13,0.230769230769231,0.153846153846154,0.615384615384615,0,"60700ddcfc33af4bc2f79a0d","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",2856.50000000169,"Rotate","intervention","explanatory","11","image-button-response","levers_2","data/run1/0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1_levers_2_explanatory.png","0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1",2,"Push",NA,0,NA,0,"0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1"
"153","1060-9cd5ea2c-d026-4f22-ae2c-cab6b26dac10","levers_1.6182-d61fc503-aec8-4628-a767-04fadedc083f",15,7,11,0,33,0.212121212121212,0.333333333333333,0,0.454545454545455,"60700dd4fc33af4bc2f79a0b","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",7254.79500000074,"Pull","intervention","depictive","11","image-button-response","levers_1","data/run1/6182-d61fc503-aec8-4628-a767-04fadedc083f_levers_1_depictive.png","6182-d61fc503-aec8-4628-a767-04fadedc083f",0,"Push",NA,0,NA,0,"6182-d61fc503-aec8-4628-a767-04fadedc083f"
"154","1060-9cd5ea2c-d026-4f22-ae2c-cab6b26dac10","gears_2.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1",7,35,28,0,70,0.5,0.4,0,0.1,"60700de4fc33af4bc2f79a0f","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",2199.29000000047,"Rotate","intervention","explanatory","11","image-button-response","gears_2","data/run1/8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1_gears_2_explanatory.png","8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1",4,"Rotate",NA,1,NA,1,"8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1"
"155","1060-9cd5ea2c-d026-4f22-ae2c-cab6b26dac10","gears_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1",4,3,4,0,11,0.272727272727273,0.363636363636364,0,0.363636363636364,"60700de6fc33af4bc2f79a10","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",1102.87500000049,"Rotate","intervention","depictive","11","image-button-response","gears_1","data/run1/8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1_gears_1_depictive.png","8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1",5,"Rotate",NA,1,NA,1,"8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1"
"156","1060-9cd5ea2c-d026-4f22-ae2c-cab6b26dac10","pulleys_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3",5,2,2,0,9,0.222222222222222,0.222222222222222,0,0.555555555555556,"60700dd8fc33af4bc2f79a0c","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",3628.12499999927,"Pull","intervention","depictive","11","image-button-response","pulleys_2","data/run1/1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3_pulleys_2_depictive.png","1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3",1,"Pull",NA,1,NA,1,"1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3"
"157","1166-2a3f8cef-9851-4c05-a2c9-38671209f5d7","levers_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1",0,3,2,8,13,0.230769230769231,0.153846153846154,0.615384615384615,0,"607bc19afc33af4bc2f79c3e","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",4218.47500000149,"unintelligible","intervention","explanatory","11","image-button-response","levers_2","data/run1/0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1_levers_2_explanatory.png","0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1",3,"Push",NA,0,NA,0,"0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1"
"158","1166-2a3f8cef-9851-4c05-a2c9-38671209f5d7","levers_1.6182-d61fc503-aec8-4628-a767-04fadedc083f",15,7,11,0,33,0.212121212121212,0.333333333333333,0,0.454545454545455,"607bc1a3fc33af4bc2f79c3f","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",8478.68499998003,"unintelligible","intervention","depictive","11","image-button-response","levers_1","data/run1/6182-d61fc503-aec8-4628-a767-04fadedc083f_levers_1_depictive.png","6182-d61fc503-aec8-4628-a767-04fadedc083f",4,"Push",NA,0,NA,0,"6182-d61fc503-aec8-4628-a767-04fadedc083f"
"159","1166-2a3f8cef-9851-4c05-a2c9-38671209f5d7","pulleys_2.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3",5,2,2,0,9,0.222222222222222,0.222222222222222,0,0.555555555555556,"607bc194fc33af4bc2f79c3d","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",4556.54999986291,"Rotate","intervention","depictive","11","image-button-response","pulleys_2","data/run1/1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3_pulleys_2_depictive.png","1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3",2,"Pull",NA,0,NA,0,"1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3"
"160","1166-2a3f8cef-9851-4c05-a2c9-38671209f5d7","pulleys_1.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2",6,4,4,4,18,0.222222222222222,0.222222222222222,0.222222222222222,0.333333333333333,"607bc18ffc33af4bc2f79c3c","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",11318.6250000726,"Pull","intervention","explanatory","11","image-button-response","pulleys_1","data/run1/4032-8dfa87ba-2459-483b-a538-b02c05bbdab2_pulleys_1_explanatory.png","4032-8dfa87ba-2459-483b-a538-b02c05bbdab2",1,"Pull",NA,1,NA,1,"4032-8dfa87ba-2459-483b-a538-b02c05bbdab2"
"161","1166-2a3f8cef-9851-4c05-a2c9-38671209f5d7","gears_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1",4,3,4,0,11,0.272727272727273,0.363636363636364,0,0.363636363636364,"607bc1abfc33af4bc2f79c40","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",7242.38000018522,"unintelligible","intervention","depictive","11","image-button-response","gears_1","data/run1/8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1_gears_1_depictive.png","8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1",5,"Rotate",NA,0,NA,0,"8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1"
"162","1166-2a3f8cef-9851-4c05-a2c9-38671209f5d7","gears_2.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1",7,35,28,0,70,0.5,0.4,0,0.1,"607bc182fc33af4bc2f79c3b","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",17856.4750000369,"unintelligible","intervention","explanatory","11","image-button-response","gears_2","data/run1/8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1_gears_2_explanatory.png","8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1",0,"Rotate",NA,0,NA,0,"8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1"
"163","1256-38281f50-aa41-4b9e-b1cb-c3116d7d7537","levers_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591",0,0,6,4,10,0,0.6,0.4,0,"607b232bfc33af4bc2f79c0c","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",2381,"Rotate","intervention","explanatory","50","image-button-response","levers_1","data/run1/5369-de50eae9-8b3d-44d0-89c1-b279c4fea591_levers_1_explanatory.png","5369-de50eae9-8b3d-44d0-89c1-b279c4fea591",1,"Push",NA,0,NA,0,"5369-de50eae9-8b3d-44d0-89c1-b279c4fea591"
"164","1256-38281f50-aa41-4b9e-b1cb-c3116d7d7537","pulleys_2.8099-977cb375-6430-4168-9a78-d0ac87428542",14,6,6,0,26,0.230769230769231,0.230769230769231,0,0.538461538461538,"607b233ffc33af4bc2f79c0f","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",7083.99999999997,"unintelligible","intervention","depictive","50","image-button-response","pulleys_2","data/run1/8099-977cb375-6430-4168-9a78-d0ac87428542_pulleys_2_depictive.png","8099-977cb375-6430-4168-9a78-d0ac87428542",4,"Pull",NA,0,NA,0,"8099-977cb375-6430-4168-9a78-d0ac87428542"
"165","1256-38281f50-aa41-4b9e-b1cb-c3116d7d7537","pulleys_1.1991-e997567a-fe35-409f-a17b-8a14b7585294",8,0,0,0,8,0,0,0,1,"607b2333fc33af4bc2f79c0d","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",7554,"unintelligible","intervention","depictive","50","image-button-response","pulleys_1","data/run1/1991-e997567a-fe35-409f-a17b-8a14b7585294_pulleys_1_depictive.png","1991-e997567a-fe35-409f-a17b-8a14b7585294",2,"Pull",NA,0,NA,0,"1991-e997567a-fe35-409f-a17b-8a14b7585294"
"166","1256-38281f50-aa41-4b9e-b1cb-c3116d7d7537","levers_2.9438-e9871158-5512-4dca-9edd-11caab65234a",10,7,3,3,23,0.304347826086957,0.130434782608696,0.130434782608696,0.434782608695652,"607b2327fc33af4bc2f79c0b","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",4861,"unintelligible","intervention","explanatory","50","image-button-response","levers_2","data/run1/9438-e9871158-5512-4dca-9edd-11caab65234a_levers_2_explanatory.png","9438-e9871158-5512-4dca-9edd-11caab65234a",0,"Push",NA,0,NA,0,"9438-e9871158-5512-4dca-9edd-11caab65234a"
"167","1256-38281f50-aa41-4b9e-b1cb-c3116d7d7537","gears_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08",5,2,2,4,13,0.153846153846154,0.153846153846154,0.307692307692308,0.384615384615385,"607b2342fc33af4bc2f79c10","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",2023,"Rotate","intervention","explanatory","50","image-button-response","gears_1","data/run1/4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08_gears_1_explanatory.png","4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08",5,"Rotate",NA,1,NA,1,"4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08"
"168","1256-38281f50-aa41-4b9e-b1cb-c3116d7d7537","gears_2.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59",0,0,21,0,21,0,1,0,0,"607b2337fc33af4bc2f79c0e","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",2638.00000000003,"Rotate","intervention","explanatory","50","image-button-response","gears_2","data/run1/0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59_gears_2_explanatory.png","0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59",3,"Rotate",NA,1,NA,1,"0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59"
"169","1302-28488f8c-32f6-485b-bb33-3fba764faa2f","pulleys_2.8099-977cb375-6430-4168-9a78-d0ac87428542",14,6,6,0,26,0.230769230769231,0.230769230769231,0,0.538461538461538,"606f540dfc33af4bc2f799d0","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",2822.00499999453,"unintelligible","intervention","depictive","50","image-button-response","pulleys_2","data/run1/8099-977cb375-6430-4168-9a78-d0ac87428542_pulleys_2_depictive.png","8099-977cb375-6430-4168-9a78-d0ac87428542",5,"Pull",NA,0,NA,0,"8099-977cb375-6430-4168-9a78-d0ac87428542"
"170","1302-28488f8c-32f6-485b-bb33-3fba764faa2f","gears_2.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59",0,0,21,0,21,0,1,0,0,"606f5409fc33af4bc2f799cf","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",3032.00000000652,"Rotate","intervention","explanatory","50","image-button-response","gears_2","data/run1/0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59_gears_2_explanatory.png","0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59",4,"Rotate",NA,1,NA,1,"0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59"
"171","1302-28488f8c-32f6-485b-bb33-3fba764faa2f","levers_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591",0,0,6,4,10,0,0.6,0.4,0,"606f5400fc33af4bc2f799cd","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",6584.41499999026,"Rotate","intervention","explanatory","50","image-button-response","levers_1","data/run1/5369-de50eae9-8b3d-44d0-89c1-b279c4fea591_levers_1_explanatory.png","5369-de50eae9-8b3d-44d0-89c1-b279c4fea591",2,"Push",NA,0,NA,0,"5369-de50eae9-8b3d-44d0-89c1-b279c4fea591"
"172","1302-28488f8c-32f6-485b-bb33-3fba764faa2f","levers_2.9438-e9871158-5512-4dca-9edd-11caab65234a",10,7,3,3,23,0.304347826086957,0.130434782608696,0.130434782608696,0.434782608695652,"606f53f8fc33af4bc2f799cc","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",16811.3350000058,"Pull","intervention","explanatory","50","image-button-response","levers_2","data/run1/9438-e9871158-5512-4dca-9edd-11caab65234a_levers_2_explanatory.png","9438-e9871158-5512-4dca-9edd-11caab65234a",1,"Push",NA,0,NA,0,"9438-e9871158-5512-4dca-9edd-11caab65234a"
"173","1302-28488f8c-32f6-485b-bb33-3fba764faa2f","pulleys_1.1991-e997567a-fe35-409f-a17b-8a14b7585294",8,0,0,0,8,0,0,0,1,"606f53e7fc33af4bc2f799cb","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",6605.1649999863,"unintelligible","intervention","depictive","50","image-button-response","pulleys_1","data/run1/1991-e997567a-fe35-409f-a17b-8a14b7585294_pulleys_1_depictive.png","1991-e997567a-fe35-409f-a17b-8a14b7585294",0,"Pull",NA,0,NA,0,"1991-e997567a-fe35-409f-a17b-8a14b7585294"
"174","1302-28488f8c-32f6-485b-bb33-3fba764faa2f","gears_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08",5,2,2,4,13,0.153846153846154,0.153846153846154,0.307692307692308,0.384615384615385,"606f5405fc33af4bc2f799ce","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",3938.75000000116,"Rotate","intervention","explanatory","50","image-button-response","gears_1","data/run1/4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08_gears_1_explanatory.png","4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08",3,"Rotate",NA,1,NA,1,"4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08"
"175","1318-9b403266-cf8d-48c0-8d0d-4452bc38f5bb","levers_2.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3",8,3,3,0,14,0.214285714285714,0.214285714285714,0,0.571428571428571,"6067377afc33af4bc2f795ea","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",4005.29499999539,"Pull","intervention","depictive","42","image-button-response","levers_2","data/run1/4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3_levers_2_depictive.png","4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3",1,"Push",NA,0,NA,0,"4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3"
"176","1318-9b403266-cf8d-48c0-8d0d-4452bc38f5bb","gears_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5",1,6,0,9,16,0.375,0,0.5625,0.0625,"6067378efc33af4bc2f795ee","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",2879.26000000152,"Push","intervention","explanatory","42","image-button-response","gears_2","data/run1/0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5_gears_2_explanatory.png","0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5",5,"Rotate",NA,0,NA,0,"0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5"
"177","1318-9b403266-cf8d-48c0-8d0d-4452bc38f5bb","pulleys_1.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1",2,2,0,1,5,0.4,0,0.2,0.4,"60673788fc33af4bc2f795ec","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",3856.48000000219,"unintelligible","intervention","explanatory","42","image-button-response","pulleys_1","data/run1/0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1_pulleys_1_explanatory.png","0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1",3,"Pull",NA,0,NA,0,"0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1"
"178","1318-9b403266-cf8d-48c0-8d0d-4452bc38f5bb","levers_1.9393-2960082e-f208-4821-ac8e-759fbc3f4d02",0,4,4,0,8,0.5,0.5,0,0,"60673783fc33af4bc2f795eb","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",7504.56499999564,"Pull","intervention","explanatory","42","image-button-response","levers_1","data/run1/9393-2960082e-f208-4821-ac8e-759fbc3f4d02_levers_1_explanatory.png","9393-2960082e-f208-4821-ac8e-759fbc3f4d02",2,"Push",NA,0,NA,0,"9393-2960082e-f208-4821-ac8e-759fbc3f4d02"
"179","1318-9b403266-cf8d-48c0-8d0d-4452bc38f5bb","pulleys_2.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada",4,14,14,0,32,0.4375,0.4375,0,0.125,"60673775fc33af4bc2f795e9","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",9505.76500000898,"unintelligible","intervention","explanatory","42","image-button-response","pulleys_2","data/run1/1881-7a2da28a-47fe-4371-abd1-e8ca6740eada_pulleys_2_explanatory.png","1881-7a2da28a-47fe-4371-abd1-e8ca6740eada",0,"Pull",NA,0,NA,0,"1881-7a2da28a-47fe-4371-abd1-e8ca6740eada"
"180","1318-9b403266-cf8d-48c0-8d0d-4452bc38f5bb","gears_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6",9,6,8,0,23,0.260869565217391,0.347826086956522,0,0.391304347826087,"6067378bfc33af4bc2f795ed","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",1970.25999998732,"Rotate","intervention","depictive","42","image-button-response","gears_1","data/run1/9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6_gears_1_depictive.png","9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6",4,"Rotate",NA,1,NA,1,"9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6"
"181","1325-12e2c07c-b68d-44d7-ba59-9bc37933cd24","gears_2.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98",6,3,3,0,12,0.25,0.25,0,0.5,"607ca2a2fc33af4bc2f79c5d","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",3373.4500000719,"unintelligible","intervention","depictive","13","image-button-response","gears_2","data/run1/8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98_gears_2_depictive.png","8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98",2,"Rotate",NA,0,NA,0,"8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98"
"182","1325-12e2c07c-b68d-44d7-ba59-9bc37933cd24","pulleys_2.9810-988306f1-19e0-4158-a007-261fc2d3ae0b",8,2,3,0,13,0.153846153846154,0.230769230769231,0,0.615384615384615,"607ca2b9fc33af4bc2f79c60","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",1747.36999999732,"unintelligible","intervention","depictive","13","image-button-response","pulleys_2","data/run1/9810-988306f1-19e0-4158-a007-261fc2d3ae0b_pulleys_2_depictive.png","9810-988306f1-19e0-4158-a007-261fc2d3ae0b",5,"Pull",NA,0,NA,0,"9810-988306f1-19e0-4158-a007-261fc2d3ae0b"
"183","1325-12e2c07c-b68d-44d7-ba59-9bc37933cd24","gears_1.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d",0,3,0,1,4,0.75,0,0.25,0,"607ca2a9fc33af4bc2f79c5e","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",6043.27500006184,"Pull","intervention","explanatory","13","image-button-response","gears_1","data/run1/7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d_gears_1_explanatory.png","7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d",3,"Rotate",NA,0,NA,0,"7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d"
"184","1325-12e2c07c-b68d-44d7-ba59-9bc37933cd24","pulleys_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c",15,6,4,0,25,0.24,0.16,0,0.6,"607ca29dfc33af4bc2f79c5c","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",3518.75000004657,"unintelligible","intervention","depictive","13","image-button-response","pulleys_1","data/run1/5191-babaa9e9-312d-4429-8546-0b7b2395d92c_pulleys_1_depictive.png","5191-babaa9e9-312d-4429-8546-0b7b2395d92c",1,"Pull",NA,0,NA,0,"5191-babaa9e9-312d-4429-8546-0b7b2395d92c"
"185","1325-12e2c07c-b68d-44d7-ba59-9bc37933cd24","levers_2.1568-93d31830-7fa2-4f39-8dac-4da643666140",11,5,5,0,21,0.238095238095238,0.238095238095238,0,0.523809523809524,"607ca299fc33af4bc2f79c5b","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",6475.37999995984,"unintelligible","intervention","depictive","13","image-button-response","levers_2","data/run1/1568-93d31830-7fa2-4f39-8dac-4da643666140_levers_2_depictive.png","1568-93d31830-7fa2-4f39-8dac-4da643666140",0,"Push",NA,0,NA,0,"1568-93d31830-7fa2-4f39-8dac-4da643666140"
"186","1325-12e2c07c-b68d-44d7-ba59-9bc37933cd24","levers_1.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638",1,14,0,0,15,0.933333333333333,0,0,0.0666666666666667,"607ca2b6fc33af4bc2f79c5f","pilot2","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",12303.2700000331,"Push","intervention","depictive","13","image-button-response","levers_1","data/run1/0219-e77f751a-a934-4602-97a0-f2c0bd8bd638_levers_1_depictive.png","0219-e77f751a-a934-4602-97a0-f2c0bd8bd638",4,"Push",NA,1,NA,1,"0219-e77f751a-a934-4602-97a0-f2c0bd8bd638"
"187","1346-6261916d-94fb-45c4-bf94-180ed244865b","gears_2.6182-d61fc503-aec8-4628-a767-04fadedc083f",1,16,14,0,31,0.516129032258065,0.451612903225806,0,0.032258064516129,"6046955f704124640312b21d","pilot1","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",5275.37499999744,"Push","intervention","explanatory","10","image-button-response","gears_2","data/run1/6182-d61fc503-aec8-4628-a767-04fadedc083f_gears_2_explanatory.png","6182-d61fc503-aec8-4628-a767-04fadedc083f",1,"Rotate",NA,0,NA,0,"6182-d61fc503-aec8-4628-a767-04fadedc083f"
"188","1346-6261916d-94fb-45c4-bf94-180ed244865b","pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a",25,7,0,0,32,0.21875,0,0,0.78125,"60469572704124640312b221","pilot1","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",1732.92000000947,"Rotate","intervention","depictive","10","image-button-response","pulleys_1","data/run1/9438-e9871158-5512-4dca-9edd-11caab65234a_pulleys_1_depictive.png","9438-e9871158-5512-4dca-9edd-11caab65234a",5,"Pull",NA,0,NA,0,"9438-e9871158-5512-4dca-9edd-11caab65234a"
"189","1346-6261916d-94fb-45c4-bf94-180ed244865b","levers_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3",7,3,4,0,14,0.214285714285714,0.285714285714286,0,0.5,"60469569704124640312b21f","pilot1","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",3021.60000000731,"Pull","intervention","explanatory","10","image-button-response","levers_1","data/run1/4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3_levers_1_explanatory.png","4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3",3,"Push",NA,0,NA,0,"4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3"
"190","1346-6261916d-94fb-45c4-bf94-180ed244865b","gears_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc",3,4,4,2,13,0.307692307692308,0.307692307692308,0.153846153846154,0.230769230769231,"60469559704124640312b21c","pilot1","stim/gears_1_annotations_edited.png",NA,NA,NA,1957,"94edbf1cbf524148b93e396bc6194eae","sona",5373.5400000005,"Push","intervention","explanatory","10","image-button-response","gears_1","data/run1/7539-a65b7363-3afb-43a6-850a-5c80a1202ddc_gears_1_explanatory.png","7539-a65b7363-3afb-43a6-850a-5c80a1202ddc",0,"Rotate",NA,0,NA,0,"7539-a65b7363-3afb-43a6-850a-5c80a1202ddc"
